dags,aldur,variable,median,upper
2020-04-17,[50 - 59],hospital,15,38
2020-04-17,[60 - 69],hospital,19,45
2020-04-17,[70 - 79],hospital,5,14
2020-04-17,80+,hospital,1,4
2020-04-17,[0 - 9],serious,0,0
2020-04-17,[10 - 19],serious,0,0
2020-04-17,[20 - 29],serious,0,1
2020-04-17,[30 - 39],serious,0,1
2020-04-17,[40 - 49],serious,0,3
2020-04-17,[50 - 59],serious,2,7
2020-04-17,[60 - 69],serious,5,15
2020-04-17,[70 - 79],serious,2,7
2020-04-17,80+,serious,0,3
2020-04-18,[0 - 9],cases,8,23
2020-04-18,[10 - 19],cases,43,95
2020-04-18,[20 - 29],cases,92,192
2020-04-18,[30 - 39],cases,112,231
2020-04-18,[40 - 49],cases,198,397
2020-04-18,[50 - 59],cases,152,309
2020-04-18,[60 - 69],cases,115,237
2020-04-18,[70 - 79],cases,20,48
2020-04-18,80+,cases,3,9
2020-04-18,[0 - 9],hospital,0,0
2020-04-18,[10 - 19],hospital,0,1
2020-04-18,[20 - 29],hospital,1,5
2020-04-18,[30 - 39],hospital,3,11
2020-04-18,[40 - 49],hospital,10,25
2020-04-18,[50 - 59],hospital,15,38
2020-04-18,[60 - 69],hospital,19,46
2020-04-18,[70 - 79],hospital,5,14
2020-04-18,80+,hospital,1,4
2020-04-18,[0 - 9],serious,0,0
2020-04-18,[10 - 19],serious,0,0
2020-04-18,[20 - 29],serious,0,1
2020-04-18,[30 - 39],serious,0,1
2020-04-18,[40 - 49],serious,0,3
2020-04-18,[50 - 59],serious,2,7
2020-04-18,[60 - 69],serious,5,15
2020-04-18,[70 - 79],serious,2,7
2020-04-18,80+,serious,0,3
2020-04-19,[0 - 9],cases,8,23
2020-04-19,[10 - 19],cases,43,95
2020-04-19,[20 - 29],cases,92,193
2020-04-19,[30 - 39],cases,112,232
2020-04-19,[40 - 49],cases,199,399
2020-04-19,[50 - 59],cases,153,310
2020-04-19,[60 - 69],cases,115,238
2020-04-19,[70 - 79],cases,20,48
2020-04-19,80+,cases,3,9
2020-04-19,[0 - 9],hospital,0,0
2020-04-19,[10 - 19],hospital,0,1
2020-04-19,[20 - 29],hospital,1,5
2020-04-19,[30 - 39],hospital,3,11
2020-04-19,[40 - 49],hospital,10,25
2020-04-19,[50 - 59],hospital,15,38
2020-04-19,[60 - 69],hospital,19,46
2020-04-19,[70 - 79],hospital,5,14
2020-04-19,80+,hospital,1,4
2020-04-19,[0 - 9],serious,0,0
2020-04-19,[10 - 19],serious,0,0
2020-04-19,[20 - 29],serious,0,1
2020-04-19,[30 - 39],serious,0,1
2020-04-19,[40 - 49],serious,0,3
2020-04-19,[50 - 59],serious,2,7
2020-04-19,[60 - 69],serious,5,15
2020-04-19,[70 - 79],serious,2,7
2020-04-19,80+,serious,0,3
2020-04-20,[0 - 9],cases,8,23
2020-04-20,[10 - 19],cases,43,96
2020-04-20,[20 - 29],cases,92,193
2020-04-20,[30 - 39],cases,112,233
2020-04-20,[40 - 49],cases,199,400
2020-04-20,[50 - 59],cases,153,311
2020-04-20,[60 - 69],cases,115,238
2020-04-20,[70 - 79],cases,20,48
2020-04-20,80+,cases,3,9
2020-04-20,[0 - 9],hospital,0,0
2020-04-20,[10 - 19],hospital,0,1
2020-04-20,[20 - 29],hospital,1,5
2020-04-20,[30 - 39],hospital,3,11
2020-04-20,[40 - 49],hospital,10,25
2020-04-20,[50 - 59],hospital,15,38
2020-04-20,[60 - 69],hospital,19,46
2020-04-20,[70 - 79],hospital,5,14
2020-04-20,80+,hospital,1,4
2020-04-20,[0 - 9],serious,0,0
2020-04-20,[10 - 19],serious,0,0
2020-04-20,[20 - 29],serious,0,1
2020-04-20,[30 - 39],serious,0,1
2020-04-20,[40 - 49],serious,0,3
2020-04-20,[50 - 59],serious,2,7
2020-04-20,[60 - 69],serious,5,15
2020-04-20,[70 - 79],serious,2,7
2020-04-20,80+,serious,0,3
2020-04-21,[0 - 9],cases,8,23
2020-04-21,[10 - 19],cases,43,96
2020-04-21,[20 - 29],cases,92,194
2020-04-21,[30 - 39],cases,112,233
2020-04-21,[40 - 49],cases,199,401
2020-04-21,[50 - 59],cases,153,312
2020-04-21,[60 - 69],cases,115,239
2020-04-21,[70 - 79],cases,20,48
2020-04-21,80+,cases,3,10
2020-04-21,[0 - 9],hospital,0,0
2020-04-21,[10 - 19],hospital,0,1
2020-04-21,[20 - 29],hospital,1,5
2020-04-21,[30 - 39],hospital,3,11
2020-04-21,[40 - 49],hospital,10,26
2020-04-21,[50 - 59],hospital,15,38
2020-04-21,[60 - 69],hospital,19,46
2020-04-21,[70 - 79],hospital,5,14
2020-04-21,80+,hospital,1,4
2020-04-21,[0 - 9],serious,0,0
2020-04-21,[10 - 19],serious,0,0
2020-04-21,[20 - 29],serious,0,1
2020-04-21,[30 - 39],serious,0,1
2020-04-21,[40 - 49],serious,0,3
2020-04-21,[50 - 59],serious,2,7
2020-04-21,[60 - 69],serious,5,15
2020-04-21,[70 - 79],serious,2,7
2020-04-21,80+,serious,0,3
2020-04-22,[0 - 9],cases,9,23
2020-04-22,[10 - 19],cases,43,96
2020-04-22,[20 - 29],cases,92,194
2020-04-22,[30 - 39],cases,113,234
2020-04-22,[40 - 49],cases,199,402
2020-04-22,[50 - 59],cases,153,313
2020-04-22,[60 - 69],cases,115,240
2020-04-22,[70 - 79],cases,20,48
2020-04-22,80+,cases,3,9
2020-04-22,[0 - 9],hospital,0,0
2020-04-22,[10 - 19],hospital,0,1
2020-04-22,[20 - 29],hospital,1,5
2020-04-22,[30 - 39],hospital,3,11
2020-04-22,[40 - 49],hospital,10,26
2020-04-22,[50 - 59],hospital,15,38
2020-04-22,[60 - 69],hospital,19,46
2020-04-22,[70 - 79],hospital,5,15
2020-04-22,80+,hospital,1,4
2020-04-22,[0 - 9],serious,0,0
2020-04-22,[10 - 19],serious,0,0
2020-04-22,[20 - 29],serious,0,1
2020-04-22,[30 - 39],serious,0,1
2020-04-22,[40 - 49],serious,0,3
2020-04-22,[50 - 59],serious,2,7
2020-04-22,[60 - 69],serious,5,15
2020-04-22,[70 - 79],serious,2,8
2020-04-22,80+,serious,0,3
2020-04-23,[0 - 9],cases,9,23
2020-04-23,[10 - 19],cases,43,96
2020-04-23,[20 - 29],cases,92,195
2020-04-23,[30 - 39],cases,113,235
2020-04-23,[40 - 49],cases,199,403
2020-04-23,[50 - 59],cases,153,314
2020-04-23,[60 - 69],cases,116,240
2020-04-23,[70 - 79],cases,20,48
2020-04-23,80+,cases,3,10
2020-04-23,[0 - 9],hospital,0,0
2020-04-23,[10 - 19],hospital,0,1
2020-04-23,[20 - 29],hospital,1,5
2020-04-23,[30 - 39],hospital,3,11
2020-04-23,[40 - 49],hospital,10,26
2020-04-23,[50 - 59],hospital,15,38
2020-04-23,[60 - 69],hospital,19,46
2020-04-23,[70 - 79],hospital,5,15
2020-04-23,80+,hospital,1,4
2020-04-23,[0 - 9],serious,0,0
2020-04-23,[10 - 19],serious,0,0
2020-04-23,[20 - 29],serious,0,1
2020-04-23,[30 - 39],serious,0,1
2020-04-23,[40 - 49],serious,0,3
2020-04-23,[50 - 59],serious,2,7
2020-04-23,[60 - 69],serious,5,15
2020-04-23,[70 - 79],serious,2,8
2020-04-23,80+,serious,0,3
2020-04-24,[0 - 9],cases,9,23
2020-04-24,[10 - 19],cases,43,97
2020-04-24,[20 - 29],cases,92,195
2020-04-24,[30 - 39],cases,113,235
2020-04-24,[40 - 49],cases,199,404
2020-04-24,[50 - 59],cases,153,314
2020-04-24,[60 - 69],cases,116,241
2020-04-24,[70 - 79],cases,20,48
2020-04-24,80+,cases,3,10
2020-04-24,[0 - 9],hospital,0,0
2020-04-24,[10 - 19],hospital,0,1
2020-04-24,[20 - 29],hospital,1,5
2020-04-24,[30 - 39],hospital,3,11
2020-04-24,[40 - 49],hospital,10,26
2020-04-24,[50 - 59],hospital,15,39
2020-04-24,[60 - 69],hospital,19,46
2020-04-24,[70 - 79],hospital,5,15
2020-04-24,80+,hospital,1,4
2020-04-24,[0 - 9],serious,0,0
2020-04-24,[10 - 19],serious,0,0
2020-04-24,[20 - 29],serious,0,1
2020-04-24,[30 - 39],serious,0,1
2020-04-24,[40 - 49],serious,0,3
2020-04-24,[50 - 59],serious,2,7
2020-04-24,[60 - 69],serious,5,15
2020-04-24,[70 - 79],serious,2,8
2020-04-24,80+,serious,0,3
2020-04-25,[0 - 9],cases,9,23
2020-04-25,[10 - 19],cases,43,97
2020-04-25,[20 - 29],cases,93,195
2020-04-25,[30 - 39],cases,113,236
2020-04-25,[40 - 49],cases,200,405
2020-04-25,[50 - 59],cases,153,315
2020-04-25,[60 - 69],cases,116,241
2020-04-25,[70 - 79],cases,20,49
2020-04-25,80+,cases,3,10
2020-04-25,[0 - 9],hospital,0,0
2020-04-25,[10 - 19],hospital,0,1
2020-04-25,[20 - 29],hospital,1,5
2020-04-25,[30 - 39],hospital,3,11
2020-04-25,[40 - 49],hospital,10,26
2020-04-25,[50 - 59],hospital,15,39
2020-04-25,[60 - 69],hospital,19,46
2020-04-25,[70 - 79],hospital,5,15
2020-04-25,80+,hospital,1,4
2020-04-25,[0 - 9],serious,0,0
2020-04-25,[10 - 19],serious,0,0
2020-04-25,[20 - 29],serious,0,1
2020-04-25,[30 - 39],serious,0,1
2020-04-25,[40 - 49],serious,0,3
2020-04-25,[50 - 59],serious,2,7
2020-04-25,[60 - 69],serious,5,15
2020-04-25,[70 - 79],serious,2,8
2020-04-25,80+,serious,0,3
2020-04-26,[0 - 9],cases,8,23
2020-04-26,[10 - 19],cases,43,97
2020-04-26,[20 - 29],cases,92,196
2020-04-26,[30 - 39],cases,113,236
2020-04-26,[40 - 49],cases,199,405
2020-04-26,[50 - 59],cases,153,315
2020-04-26,[60 - 69],cases,116,241
2020-04-26,[70 - 79],cases,20,49
2020-04-26,80+,cases,3,10
2020-04-26,[0 - 9],hospital,0,0
2020-04-26,[10 - 19],hospital,0,1
2020-04-26,[20 - 29],hospital,1,5
2020-04-26,[30 - 39],hospital,3,11
2020-04-26,[40 - 49],hospital,10,26
2020-04-26,[50 - 59],hospital,15,39
2020-04-26,[60 - 69],hospital,19,46
2020-04-26,[70 - 79],hospital,5,15
2020-04-26,80+,hospital,1,4
2020-04-26,[0 - 9],serious,0,0
2020-04-26,[10 - 19],serious,0,0
2020-04-26,[20 - 29],serious,0,1
2020-04-26,[30 - 39],serious,0,1
2020-04-26,[40 - 49],serious,0,3
2020-04-26,[50 - 59],serious,2,7
2020-04-26,[60 - 69],serious,5,15
2020-04-26,[70 - 79],serious,2,8
2020-04-26,80+,serious,0,3
2020-04-27,[0 - 9],cases,9,23
2020-04-27,[10 - 19],cases,43,97
2020-04-27,[20 - 29],cases,93,196
2020-04-27,[30 - 39],cases,113,236
2020-04-27,[40 - 49],cases,200,406
2020-04-27,[50 - 59],cases,153,316
2020-04-27,[60 - 69],cases,116,242
2020-04-27,[70 - 79],cases,20,49
2020-04-27,80+,cases,3,10
2020-04-27,[0 - 9],hospital,0,0
2020-04-27,[10 - 19],hospital,0,1
2020-04-27,[20 - 29],hospital,1,5
2020-04-27,[30 - 39],hospital,3,11
2020-04-27,[40 - 49],hospital,10,26
2020-04-27,[50 - 59],hospital,16,39
2020-04-27,[60 - 69],hospital,19,46
2020-04-27,[70 - 79],hospital,5,15
2020-04-27,80+,hospital,1,4
2020-04-27,[0 - 9],serious,0,0
2020-04-27,[10 - 19],serious,0,0
2020-04-27,[20 - 29],serious,0,1
2020-04-27,[30 - 39],serious,0,1
2020-04-27,[40 - 49],serious,0,3
2020-04-27,[50 - 59],serious,2,7
2020-04-27,[60 - 69],serious,5,15
2020-04-27,[70 - 79],serious,2,8
2020-04-27,80+,serious,0,3
2020-04-28,[0 - 9],cases,9,23
2020-04-28,[10 - 19],cases,43,97
2020-04-28,[20 - 29],cases,93,196
2020-04-28,[30 - 39],cases,113,236
2020-04-28,[40 - 49],cases,200,406
2020-04-28,[50 - 59],cases,154,316
2020-04-28,[60 - 69],cases,116,242
2020-04-28,[70 - 79],cases,20,49
2020-04-28,80+,cases,3,10
2020-04-28,[0 - 9],hospital,0,0
2020-04-28,[10 - 19],hospital,0,1
2020-04-28,[20 - 29],hospital,1,5
2020-04-28,[30 - 39],hospital,3,11
2020-04-28,[40 - 49],hospital,10,26
2020-04-28,[50 - 59],hospital,16,39
2020-04-28,[60 - 69],hospital,19,46
2020-04-28,[70 - 79],hospital,5,15
2020-04-28,80+,hospital,1,4
2020-04-28,[0 - 9],serious,0,0
2020-04-28,[10 - 19],serious,0,0
2020-04-28,[20 - 29],serious,0,1
2020-04-28,[30 - 39],serious,0,1
2020-04-28,[40 - 49],serious,0,3
2020-04-28,[50 - 59],serious,2,7
2020-04-28,[60 - 69],serious,5,15
2020-04-28,[70 - 79],serious,2,8
2020-04-28,80+,serious,0,3
